imsi,msisdn,status,mcc,mnc,operator,data_enabled,roaming_enabled,volte_enabled,registered_at,last_updated
452010000057485,+84970057485,active,452,01,Viettel,true,false,true,2022-10-01T10:00:00Z,2022-11-05T10:00:00Z
452010000057486,+84970057486,active,452,01,Viettel,true,false,true,2022-08-05T23:00:00Z,2022-09-02T23:00:00Z
452010000057487,+84970057487,active,452,01,Viettel,true,false,true,2022-04-04T20:00:00Z,2022-05-08T20:00:00Z
452010000057488,+84970057488,active,452,01,Viettel,true,false,true,2022-07-07T00:00:00Z,2022-07-28T00:00:00Z
452010000057489,+84970057489,active,452,01,Viettel,true,false,true,2022-06-07T09:00:00Z,2022-08-08T09:00:00Z
452010000057490,+84970057490,active,452,01,Viettel,true,false,true,2022-09-01T13:00:00Z,2022-11-04T13:00:00Z
452010000057491,+84970057491,active,452,01,Viettel,true,false,true,2022-11-29T00:00:00Z,2022-12-01T00:00:00Z
452010000057492,+84970057492,active,452,01,Viettel,true,false,true,2022-04-08T23:00:00Z,2022-07-01T23:00:00Z
452010000057493,+84970057493,active,452,01,Viettel,true,false,true,2022-07-05T19:00:00Z,2022-07-15T19:00:00Z
452010000057494,+84970057494,active,452,01,Viettel,true,false,true,2022-02-13T11:00:00Z,2022-03-10T11:00:00Z
452010000057495,+84970057495,active,452,01,Viettel,true,false,true,2022-03-24T15:00:00Z,2022-04-04T15:00:00Z
452010000057496,+84970057496,active,452,01,Viettel,true,false,true,2022-08-11T19:00:00Z,2022-09-23T19:00:00Z
452010000057497,+84970057497,active,452,01,Viettel,true,false,true,2022-08-30T02:00:00Z,2022-11-03T02:00:00Z
452010000057498,+84970057498,active,452,01,Viettel,true,false,true,2022-02-20T19:00:00Z,2022-04-14T19:00:00Z
452010000057499,+84970057499,active,452,01,Viettel,true,false,true,2022-11-13T23:00:00Z,2023-02-21T23:00:00Z
452010000057500,+84970057500,active,452,01,Viettel,true,false,true,2022-03-10T14:00:00Z,2022-05-16T14:00:00Z
452010000057501,+84970057501,active,452,01,Viettel,true,false,true,2022-12-11T15:00:00Z,2023-01-19T15:00:00Z
452010000057502,+84970057502,active,452,01,Viettel,true,false,true,2022-03-17T12:00:00Z,2022-06-22T12:00:00Z
452010000057503,+84970057503,active,452,01,Viettel,true,false,true,2022-07-04T05:00:00Z,2022-08-02T05:00:00Z
452010000057504,+84970057504,active,452,01,Viettel,true,false,true,2022-08-04T21:00:00Z,2022-10-13T21:00:00Z
452010000057505,+84970057505,active,452,01,Viettel,true,false,true,2022-01-15T13:00:00Z,2022-04-08T13:00:00Z
452010000057506,+84970057506,active,452,01,Viettel,true,false,true,2022-04-21T10:00:00Z,2022-07-17T10:00:00Z
452010000057507,+84970057507,active,452,01,Viettel,true,false,true,2022-08-07T15:00:00Z,2022-10-09T15:00:00Z
452010000057508,+84970057508,active,452,01,Viettel,true,false,true,2022-01-31T01:00:00Z,2022-02-13T01:00:00Z
452010000057509,+84970057509,active,452,01,Viettel,true,false,true,2022-08-20T15:00:00Z,2022-11-12T15:00:00Z
452010000057510,+84970057510,active,452,01,Viettel,true,false,true,2022-07-30T12:00:00Z,2022-08-19T12:00:00Z
452010000057511,+84970057511,active,452,01,Viettel,true,false,true,2022-01-10T18:00:00Z,2022-02-23T18:00:00Z
452010000057512,+84970057512,active,452,01,Viettel,true,false,true,2022-07-04T19:00:00Z,2022-09-12T19:00:00Z
452010000057513,+84970057513,active,452,01,Viettel,true,false,true,2022-01-31T13:00:00Z,2022-03-19T13:00:00Z
452010000057514,+84970057514,active,452,01,Viettel,true,false,true,2022-02-28T20:00:00Z,2022-04-16T20:00:00Z
452010000057515,+84970057515,active,452,01,Viettel,true,false,true,2022-04-21T23:00:00Z,2022-05-26T23:00:00Z
452010000057516,+84970057516,active,452,01,Viettel,true,false,true,2022-07-16T22:00:00Z,2022-08-23T22:00:00Z
452010000057517,+84970057517,active,452,01,Viettel,true,false,true,2022-10-13T12:00:00Z,2022-11-16T12:00:00Z
452010000057518,+84970057518,active,452,01,Viettel,true,false,true,2022-09-15T19:00:00Z,2022-10-12T19:00:00Z
452010000057519,+84970057519,active,452,01,Viettel,true,false,true,2022-04-16T22:00:00Z,2022-06-26T22:00:00Z
452010000057520,+84970057520,active,452,01,Viettel,true,false,true,2022-06-22T01:00:00Z,2022-07-10T01:00:00Z
452010000057521,+84970057521,active,452,01,Viettel,true,false,true,2022-08-20T02:00:00Z,2022-11-27T02:00:00Z
452010000057522,+84970057522,active,452,01,Viettel,true,false,true,2022-07-15T21:00:00Z,2022-07-24T21:00:00Z
452010000057523,+84970057523,active,452,01,Viettel,true,false,true,2022-05-05T07:00:00Z,2022-07-12T07:00:00Z
452010000057524,+84970057524,active,452,01,Viettel,true,false,true,2022-04-17T07:00:00Z,2022-06-18T07:00:00Z
452010000057525,+84970057525,active,452,01,Viettel,true,false,true,2022-08-09T04:00:00Z,2022-10-12T04:00:00Z
452010900057525,+84970057525,active,452,01,Viettel,true,false,true,2023-01-27T04:00:00Z,2023-01-27T04:00:00Z
452010000057526,+84970057526,active,452,01,Viettel,true,false,true,2022-08-27T18:00:00Z,2022-10-30T18:00:00Z
452010000057527,+84970057527,active,452,01,Viettel,true,false,true,2022-05-18T09:00:00Z,2022-08-20T09:00:00Z
452010000057528,+84970057528,active,452,01,Viettel,true,false,true,2022-04-27T13:00:00Z,2022-05-02T13:00:00Z
452010000057529,+84970057529,active,452,01,Viettel,true,false,true,2022-07-31T14:00:00Z,2022-08-25T14:00:00Z
452010000057530,+84970057530,active,452,01,Viettel,true,false,true,2022-12-28T07:00:00Z,2023-01-31T07:00:00Z
452010000057530,+84980057530,active,452,01,Viettel,true,false,true,2023-03-23T07:00:00Z,2023-03-23T07:00:00Z
452010000057531,+84970057531,active,452,01,Viettel,true,false,true,2022-09-21T08:00:00Z,2022-09-29T08:00:00Z
452010000057532,+84970057532,active,452,01,Viettel,true,false,true,2022-11-23T12:00:00Z,2023-01-03T12:00:00Z
452010000057533,+84970057533,active,452,01,Viettel,true,false,true,2022-01-03T05:00:00Z,2022-02-04T05:00:00Z
452010000057534,+84970057534,active,452,01,Viettel,true,false,true,2022-06-11T15:00:00Z,2022-06-29T15:00:00Z
452010000057535,+84970057535,active,452,01,Viettel,true,false,true,2022-11-04T09:00:00Z,2022-11-15T09:00:00Z
452010000057536,+84970057536,active,452,01,Viettel,true,false,true,2022-10-22T16:00:00Z,2022-11-30T16:00:00Z
452010000057537,+84970057537,active,452,01,Viettel,true,false,true,2022-01-01T14:00:00Z,2022-03-06T14:00:00Z
452010000057538,+84970057538,active,452,01,Viettel,true,false,true,2022-11-04T15:00:00Z,2022-11-29T15:00:00Z
452010000057539,+84970057539,active,452,01,Viettel,true,false,true,2022-07-09T05:00:00Z,2022-09-13T05:00:00Z
452010000057540,+84970057540,active,452,01,Viettel,true,false,true,2022-08-24T11:00:00Z,2022-09-23T11:00:00Z
452010000057541,+84970057541,active,452,01,Viettel,true,false,true,2022-07-20T19:00:00Z,2022-10-21T19:00:00Z
452010000057542,+84970057542,active,452,01,Viettel,true,false,true,2022-03-11T13:00:00Z,2022-03-16T13:00:00Z
452010000057543,+84970057543,active,452,01,Viettel,true,false,true,2022-05-25T14:00:00Z,2022-06-28T14:00:00Z
452010000057544,+84970057544,active,452,01,Viettel,true,false,true,2022-01-22T09:00:00Z,2022-02-11T09:00:00Z
452010000057545,+84970057545,active,452,01,Viettel,true,false,true,2022-08-08T00:00:00Z,2022-10-01T00:00:00Z
452010900057545,+84970057545,active,452,01,Viettel,true,false,true,2023-03-07T00:00:00Z,2023-03-07T00:00:00Z
452010000057546,+84970057546,active,452,01,Viettel,true,false,true,2022-09-07T21:00:00Z,2022-09-11T21:00:00Z
452010000057547,+84970057547,active,452,01,Viettel,true,false,true,2022-10-12T09:00:00Z,2022-10-31T09:00:00Z
452010000057548,+84970057548,active,452,01,Viettel,true,false,true,2022-01-03T10:00:00Z,2022-01-18T10:00:00Z
452010900057548,+84970057548,active,452,01,Viettel,true,false,true,2022-04-04T10:00:00Z,2022-04-04T10:00:00Z
452010000057549,+84970057549,active,452,01,Viettel,true,false,true,2022-07-10T18:00:00Z,2022-07-20T18:00:00Z
452010000057550,+84970057550,active,452,01,Viettel,true,false,true,2022-09-07T19:00:00Z,2022-12-11T19:00:00Z
452010000057551,+84970057551,active,452,01,Viettel,true,false,true,2022-06-24T16:00:00Z,2022-09-14T16:00:00Z
452010000057552,+84970057552,active,452,01,Viettel,true,false,true,2022-10-12T14:00:00Z,2023-01-01T14:00:00Z
452010000057553,+84970057553,active,452,01,Viettel,true,false,true,2022-05-01T05:00:00Z,2022-08-05T05:00:00Z
452010000057554,+84970057554,active,452,01,Viettel,true,false,true,2022-04-12T00:00:00Z,2022-06-23T00:00:00Z
452010000057555,+84970057555,active,452,01,Viettel,true,false,true,2022-02-13T12:00:00Z,2022-02-18T12:00:00Z
452010000057556,+84970057556,active,452,01,Viettel,true,false,true,2022-04-11T08:00:00Z,2022-07-09T08:00:00Z
452010000057557,+84970057557,active,452,01,Viettel,true,false,true,2022-04-28T18:00:00Z,2022-06-15T18:00:00Z
452010000057558,+84970057558,active,452,01,Viettel,true,false,true,2022-11-15T17:00:00Z,2022-11-26T17:00:00Z
452010000057559,+84970057559,active,452,01,Viettel,true,false,true,2022-01-05T07:00:00Z,2022-04-10T07:00:00Z
452010000057560,+84970057560,active,452,01,Viettel,true,false,true,2022-08-29T03:00:00Z,2022-10-25T03:00:00Z
452010000057560,+84980057560,active,452,01,Viettel,true,false,true,2023-03-13T03:00:00Z,2023-03-13T03:00:00Z
452010000057561,+84970057561,active,452,01,Viettel,true,false,true,2022-06-03T14:00:00Z,2022-08-17T14:00:00Z
452010000057562,+84970057562,active,452,01,Viettel,true,false,true,2022-10-28T23:00:00Z,2023-01-19T23:00:00Z
452010000057563,+84970057563,active,452,01,Viettel,true,false,true,2022-12-17T12:00:00Z,2023-03-16T12:00:00Z
452010900057563,+84970057563,active,452,01,Viettel,true,false,true,2023-07-04T12:00:00Z,2023-07-04T12:00:00Z
452010000057564,+84970057564,active,452,01,Viettel,true,false,true,2022-11-28T12:00:00Z,2022-12-18T12:00:00Z
452010000057565,+84970057565,active,452,01,Viettel,true,false,true,2022-01-10T04:00:00Z,2022-03-11T04:00:00Z
452010000057566,+84970057566,active,452,01,Viettel,true,false,true,2022-11-22T16:00:00Z,2022-12-24T16:00:00Z
452010000057567,+84970057567,active,452,01,Viettel,true,false,true,2022-07-26T13:00:00Z,2022-08-30T13:00:00Z
452010000057568,+84970057568,active,452,01,Viettel,true,false,true,2022-01-31T19:00:00Z,2022-04-06T19:00:00Z
452010000057569,+84970057569,active,452,01,Viettel,true,false,true,2022-12-25T22:00:00Z,2023-02-20T22:00:00Z
452010000057570,+84970057570,active,452,01,Viettel,true,false,true,2022-03-28T08:00:00Z,2022-06-14T08:00:00Z
452010000057571,+84970057571,active,452,01,Viettel,true,false,true,2022-12-14T02:00:00Z,2023-02-22T02:00:00Z
452010000057572,+84970057572,active,452,01,Viettel,true,false,true,2022-12-11T01:00:00Z,2023-03-08T01:00:00Z
452010000057573,+84970057573,active,452,01,Viettel,true,false,true,2022-01-07T01:00:00Z,2022-02-17T01:00:00Z
452010000057574,+84970057574,active,452,01,Viettel,true,false,true,2022-06-12T17:00:00Z,2022-07-18T17:00:00Z
452010000057575,+84970057575,active,452,01,Viettel,true,false,true,2022-07-30T05:00:00Z,2022-08-09T05:00:00Z
452010000057576,+84970057576,active,452,01,Viettel,true,false,true,2022-01-03T10:00:00Z,2022-01-20T10:00:00Z
452010000057577,+84970057577,active,452,01,Viettel,true,false,true,2022-01-26T23:00:00Z,2022-03-05T23:00:00Z
452010000057578,+84970057578,active,452,01,Viettel,true,false,true,2022-08-27T09:00:00Z,2022-11-17T09:00:00Z
452010000057579,+84970057579,active,452,01,Viettel,true,false,true,2022-07-14T09:00:00Z,2022-07-24T09:00:00Z
452010000057580,+84970057580,active,452,01,Viettel,true,false,true,2022-11-02T08:00:00Z,2023-01-30T08:00:00Z
452010000057581,+84970057581,active,452,01,Viettel,true,false,true,2022-06-05T07:00:00Z,2022-08-27T07:00:00Z
452010000057582,+84970057582,active,452,01,Viettel,true,false,true,2022-12-25T21:00:00Z,2023-03-26T21:00:00Z
452010000057583,+84970057583,active,452,01,Viettel,true,false,true,2022-04-12T14:00:00Z,2022-05-30T14:00:00Z
452010000057583,+84980057583,active,452,01,Viettel,true,false,true,2022-07-15T14:00:00Z,2022-07-15T14:00:00Z
452010000057584,+84970057584,active,452,01,Viettel,true,false,true,2022-08-22T20:00:00Z,2022-09-29T20:00:00Z
452010000057585,+84970057585,active,452,01,Viettel,true,false,true,2022-04-26T02:00:00Z,2022-05-10T02:00:00Z
452010000057586,+84970057586,active,452,01,Viettel,true,false,true,2022-04-29T08:00:00Z,2022-07-31T08:00:00Z
452010000057587,+84970057587,active,452,01,Viettel,true,false,true,2022-06-19T02:00:00Z,2022-06-24T02:00:00Z
452010000057588,+84970057588,active,452,01,Viettel,true,false,true,2022-11-07T03:00:00Z,2023-01-18T03:00:00Z
452010000057589,+84970057589,active,452,01,Viettel,true,false,true,2022-12-22T09:00:00Z,2023-01-13T09:00:00Z
452010000057590,+84970057590,active,452,01,Viettel,true,false,true,2022-06-30T23:00:00Z,2022-08-19T23:00:00Z
452010000057591,+84970057591,active,452,01,Viettel,true,false,true,2022-04-01T03:00:00Z,2022-06-13T03:00:00Z
452010000057592,+84970057592,active,452,01,Viettel,true,false,true,2022-07-20T09:00:00Z,2022-09-02T09:00:00Z
452010000057593,+84970057593,active,452,01,Viettel,true,false,true,2022-01-16T20:00:00Z,2022-04-08T20:00:00Z
452010000057594,+84970057594,active,452,01,Viettel,true,false,true,2022-10-02T05:00:00Z,2022-10-31T05:00:00Z
452010000057595,+84970057595,active,452,01,Viettel,true,false,true,2022-10-26T09:00:00Z,2022-12-04T09:00:00Z
452010000057596,+84970057596,active,452,01,Viettel,true,false,true,2022-12-06T21:00:00Z,2023-01-01T21:00:00Z
452010000057597,+84970057597,active,452,01,Viettel,true,false,true,2022-01-16T20:00:00Z,2022-03-24T20:00:00Z
452010000057598,+84970057598,active,452,01,Viettel,true,false,true,2022-09-11T20:00:00Z,2022-11-03T20:00:00Z
452010000057599,+84970057599,active,452,01,Viettel,true,false,true,2022-04-08T06:00:00Z,2022-04-12T06:00:00Z
452010000057600,+84970057600,active,452,01,Viettel,true,false,true,2022-03-27T18:00:00Z,2022-05-13T18:00:00Z
452010000057601,+84970057601,active,452,01,Viettel,true,false,true,2022-04-03T08:00:00Z,2022-05-28T08:00:00Z
452010000057602,+84970057602,active,452,01,Viettel,true,false,true,2022-02-08T21:00:00Z,2022-02-21T21:00:00Z
452010000057603,+84970057603,active,452,01,Viettel,true,false,true,2022-10-03T09:00:00Z,2022-12-24T09:00:00Z
452010000057604,+84970057604,active,452,01,Viettel,true,false,true,2022-06-26T09:00:00Z,2022-07-05T09:00:00Z
452010000057605,+84970057605,active,452,01,Viettel,true,false,true,2022-06-04T11:00:00Z,2022-09-01T11:00:00Z
452010000057606,+84970057606,active,452,01,Viettel,true,false,true,2022-01-07T23:00:00Z,2022-04-01T23:00:00Z
452010000057607,+84970057607,active,452,01,Viettel,true,false,true,2022-06-01T00:00:00Z,2022-07-05T00:00:00Z
452010000057608,+84970057608,active,452,01,Viettel,true,false,true,2022-08-21T05:00:00Z,2022-11-08T05:00:00Z
452010000057609,+84970057609,active,452,01,Viettel,true,false,true,2022-06-13T13:00:00Z,2022-08-21T13:00:00Z
452010000057610,+84970057610,active,452,01,Viettel,true,false,true,2022-09-15T13:00:00Z,2022-11-09T13:00:00Z
452010000057611,+84970057611,active,452,01,Viettel,true,false,true,2022-02-25T19:00:00Z,2022-05-26T19:00:00Z
452010000057612,+84970057612,active,452,01,Viettel,true,false,true,2022-12-08T14:00:00Z,2023-02-06T14:00:00Z
452010000057613,+84970057613,active,452,01,Viettel,true,false,true,2022-12-09T15:00:00Z,2023-01-12T15:00:00Z
452010000057614,+84970057614,active,452,01,Viettel,true,false,true,2022-07-06T23:00:00Z,2022-08-16T23:00:00Z
452010000057615,+84970057615,active,452,01,Viettel,true,false,true,2022-07-15T05:00:00Z,2022-08-05T05:00:00Z
452010000057616,+84970057616,active,452,01,Viettel,true,false,true,2022-11-27T12:00:00Z,2023-02-19T12:00:00Z
452010000057617,+84970057617,active,452,01,Viettel,true,false,true,2022-08-10T10:00:00Z,2022-10-08T10:00:00Z
452010000057618,+84970057618,active,452,01,Viettel,true,false,true,2022-11-27T04:00:00Z,2023-01-24T04:00:00Z
452010000057619,+84970057619,active,452,01,Viettel,true,false,true,2022-09-12T05:00:00Z,2022-11-02T05:00:00Z
452010000057620,+84970057620,active,452,01,Viettel,true,false,true,2022-06-20T13:00:00Z,2022-08-17T13:00:00Z
452010000057621,+84970057621,active,452,01,Viettel,true,false,true,2022-11-19T04:00:00Z,2023-01-26T04:00:00Z
452010000057622,+84970057622,active,452,01,Viettel,true,false,true,2022-12-19T23:00:00Z,2023-03-13T23:00:00Z
452010000057623,+84970057623,active,452,01,Viettel,true,false,true,2022-09-02T09:00:00Z,2022-09-30T09:00:00Z
452010000057624,+84970057624,active,452,01,Viettel,true,false,true,2022-01-18T11:00:00Z,2022-01-19T11:00:00Z
452010000057625,+84970057625,active,452,01,Viettel,true,false,true,2022-04-20T04:00:00Z,2022-07-06T04:00:00Z
452010000057626,+84970057626,active,452,01,Viettel,true,false,true,2022-07-08T01:00:00Z,2022-07-26T01:00:00Z
452010000057627,+84970057627,active,452,01,Viettel,true,false,true,2022-03-05T01:00:00Z,2022-04-17T01:00:00Z
452010000057628,+84970057628,active,452,01,Viettel,true,false,true,2022-09-17T17:00:00Z,2022-09-18T17:00:00Z
452010000057629,+84970057629,active,452,01,Viettel,true,false,true,2022-08-28T19:00:00Z,2022-10-15T19:00:00Z
452010000057630,+84970057630,active,452,01,Viettel,true,false,true,2022-10-10T20:00:00Z,2022-12-07T20:00:00Z
452010000057631,+84970057631,active,452,01,Viettel,true,false,true,2022-01-17T00:00:00Z,2022-03-10T00:00:00Z
452010000057632,+84970057632,active,452,01,Viettel,true,false,true,2022-01-09T22:00:00Z,2022-02-26T22:00:00Z
452010000057633,+84970057633,active,452,01,Viettel,true,false,true,2022-03-11T10:00:00Z,2022-03-16T10:00:00Z
452010000057634,+84970057634,active,452,01,Viettel,true,false,true,2022-01-30T09:00:00Z,2022-04-20T09:00:00Z
452010000057635,+84970057635,active,452,01,Viettel,true,false,true,2022-05-28T07:00:00Z,2022-08-01T07:00:00Z
452010000057636,+84970057636,active,452,01,Viettel,true,false,true,2022-11-05T18:00:00Z,2022-12-16T18:00:00Z
452010000057637,+84970057637,active,452,01,Viettel,true,false,true,2022-07-12T21:00:00Z,2022-09-17T21:00:00Z
452010000057638,+84970057638,active,452,01,Viettel,true,false,true,2022-11-23T13:00:00Z,2023-02-10T13:00:00Z
452010000057639,+84970057639,active,452,01,Viettel,true,false,true,2022-12-23T15:00:00Z,2023-01-13T15:00:00Z
452010000057640,+84970057640,active,452,01,Viettel,true,false,true,2022-05-07T13:00:00Z,2022-06-08T13:00:00Z
452010000057641,+84970057641,active,452,01,Viettel,true,false,true,2022-09-18T09:00:00Z,2022-12-19T09:00:00Z
452010000057642,+84970057642,active,452,01,Viettel,true,false,true,2022-04-06T20:00:00Z,2022-05-30T20:00:00Z
452010000057643,+84970057643,active,452,01,Viettel,true,false,true,2022-10-02T10:00:00Z,2022-10-29T10:00:00Z
452010000057644,+84970057644,active,452,01,Viettel,true,false,true,2022-11-08T11:00:00Z,2022-12-25T11:00:00Z
452010000057645,+84970057645,active,452,01,Viettel,true,false,true,2022-03-17T04:00:00Z,2022-05-29T04:00:00Z
452010000057646,+84970057646,active,452,01,Viettel,true,false,true,2022-02-05T14:00:00Z,2022-04-22T14:00:00Z
452010000057647,+84970057647,active,452,01,Viettel,true,false,true,2022-08-14T12:00:00Z,2022-10-25T12:00:00Z
452010900057647,+84970057647,active,452,01,Viettel,true,false,true,2023-02-13T12:00:00Z,2023-02-13T12:00:00Z
452010000057648,+84970057648,active,452,01,Viettel,true,false,true,2022-11-18T16:00:00Z,2022-11-21T16:00:00Z
452010000057649,+84970057649,active,452,01,Viettel,true,false,true,2022-01-16T11:00:00Z,2022-03-31T11:00:00Z
452010000057649,+84980057649,active,452,01,Viettel,true,false,true,2022-08-29T11:00:00Z,2022-08-29T11:00:00Z
452010000057650,+84970057650,active,452,01,Viettel,true,false,true,2022-02-16T08:00:00Z,2022-03-23T08:00:00Z
452010000057651,+84970057651,active,452,01,Viettel,true,false,true,2022-06-21T19:00:00Z,2022-08-29T19:00:00Z
452010000057652,+84970057652,active,452,01,Viettel,true,false,true,2022-11-19T05:00:00Z,2022-12-30T05:00:00Z
